origin,dest,t
1539,1529,1970-01-01T09:41:00Z
1544,1529,1970-01-01T09:41:00Z
1583,1510,1970-01-01T09:41:00Z
1539,1544,1970-01-01T09:41:20Z
1599,1600,1970-01-01T09:41:20Z
1599,1519,1970-01-01T09:41:20Z
1600,1523,1970-01-01T09:41:20Z
1602,1631,1970-01-01T09:41:20Z
1519,1529,1970-01-01T09:41:20Z
1519,1523,1970-01-01T09:41:20Z
1539,1529,1970-01-01T09:41:20Z
1539,1523,1970-01-01T09:41:20Z
1544,1529,1970-01-01T09:41:20Z
1599,1523,1970-01-01T09:41:20Z
1600,1519,1970-01-01T09:41:20Z
1544,1599,1970-01-01T09:41:20Z
1583,1510,1970-01-01T09:41:20Z
1539,1529,1970-01-01T09:41:40Z
1539,1631,1970-01-01T09:41:40Z
1539,1523,1970-01-01T09:41:40Z
1539,1771,1970-01-01T09:41:40Z
1544,1529,1970-01-01T09:41:40Z
1599,1523,1970-01-01T09:41:40Z
1599,1529,1970-01-01T09:41:40Z
1599,1631,1970-01-01T09:41:40Z
1539,1599,1970-01-01T09:41:40Z
1599,1510,1970-01-01T09:41:40Z
1600,1519,1970-01-01T09:41:40Z
1544,1599,1970-01-01T09:41:40Z
1604,1531,1970-01-01T09:41:40Z
1583,1510,1970-01-01T09:41:40Z
1539,1544,1970-01-01T09:42:00Z
1539,1599,1970-01-01T09:42:00Z
1583,1599,1970-01-01T09:42:00Z
1599,1600,1970-01-01T09:42:00Z
1599,1510,1970-01-01T09:42:00Z
1600,1523,1970-01-01T09:42:00Z
1602,1631,1970-01-01T09:42:00Z
1519,1523,1970-01-01T09:42:00Z
1600,1519,1970-01-01T09:42:00Z
1544,1599,1970-01-01T09:42:00Z
1604,1531,1970-01-01T09:42:00Z
1583,1510,1970-01-01T09:42:00Z
1549,1631,1970-01-01T09:42:20Z
1600,1523,1970-01-01T09:42:20Z
1602,1631,1970-01-01T09:42:20Z
1519,1523,1970-01-01T09:42:20Z
1600,1519,1970-01-01T09:42:20Z
1544,1599,1970-01-01T09:42:20Z
1544,1523,1970-01-01T09:42:20Z
1604,1531,1970-01-01T09:42:20Z
1583,1510,1970-01-01T09:42:20Z
1600,1519,1970-01-01T09:42:40Z
1599,1529,1970-01-01T09:42:40Z
1523,1529,1970-01-01T09:42:40Z
1544,1529,1970-01-01T09:42:40Z
1544,1599,1970-01-01T09:42:40Z
1544,1523,1970-01-01T09:42:40Z
1604,1531,1970-01-01T09:42:40Z
1569,1520,1970-01-01T09:42:40Z
1583,1510,1970-01-01T09:42:40Z
1599,1529,1970-01-01T09:43:00Z
1600,1628,1970-01-01T09:43:00Z
1602,1631,1970-01-01T09:43:00Z
1523,1529,1970-01-01T09:43:00Z
1616,1518,1970-01-01T09:43:00Z
1544,1529,1970-01-01T09:43:00Z
1463,1628,1970-01-01T09:43:00Z
1544,1599,1970-01-01T09:43:00Z
1599,1523,1970-01-01T09:43:00Z
1544,1523,1970-01-01T09:43:00Z
1604,1531,1970-01-01T09:43:00Z
1539,1547,1970-01-01T09:43:00Z
1569,1520,1970-01-01T09:43:00Z
1583,1510,1970-01-01T09:43:00Z
1463,1600,1970-01-01T09:43:20Z
1616,1518,1970-01-01T09:43:20Z
1544,1529,1970-01-01T09:43:20Z
1463,1628,1970-01-01T09:43:20Z
1544,1599,1970-01-01T09:43:20Z
1599,1523,1970-01-01T09:43:20Z
1544,1523,1970-01-01T09:43:20Z
1604,1531,1970-01-01T09:43:20Z
1539,1547,1970-01-01T09:43:20Z
1569,1520,1970-01-01T09:43:20Z
1583,1510,1970-01-01T09:43:20Z
1544,1529,1970-01-01T09:43:40Z
1545,1616,1970-01-01T09:43:40Z
1569,1742,1970-01-01T09:43:40Z
1463,1628,1970-01-01T09:43:40Z
1599,1529,1970-01-01T09:43:40Z
1544,1599,1970-01-01T09:43:40Z
1599,1523,1970-01-01T09:43:40Z
1544,1523,1970-01-01T09:43:40Z
1604,1531,1970-01-01T09:43:40Z
1539,1547,1970-01-01T09:43:40Z
1569,1520,1970-01-01T09:43:40Z
1583,1510,1970-01-01T09:43:40Z
1599,1529,1970-01-01T09:44:00Z
1544,1599,1970-01-01T09:44:00Z
1599,1523,1970-01-01T09:44:00Z
1601,1629,1970-01-01T09:44:00Z
1523,1529,1970-01-01T09:44:00Z
1544,1523,1970-01-01T09:44:00Z
1545,1430,1970-01-01T09:44:00Z
1430,1453,1970-01-01T09:44:00Z
1604,1531,1970-01-01T09:44:00Z
1539,1547,1970-01-01T09:44:00Z
1569,1520,1970-01-01T09:44:00Z
1583,1510,1970-01-01T09:44:00Z
1544,1599,1970-01-01T09:44:20Z
1599,1523,1970-01-01T09:44:20Z
1600,1529,1970-01-01T09:44:20Z
1601,1629,1970-01-01T09:44:20Z
1523,1529,1970-01-01T09:44:20Z
1544,1523,1970-01-01T09:44:20Z
1545,1453,1970-01-01T09:44:20Z
1545,1430,1970-01-01T09:44:20Z
1430,1453,1970-01-01T09:44:20Z
1563,1618,1970-01-01T09:44:20Z
1742,1520,1970-01-01T09:44:20Z
1604,1531,1970-01-01T09:44:20Z
1539,1547,1970-01-01T09:44:20Z
1569,1520,1970-01-01T09:44:20Z
1569,1742,1970-01-01T09:44:20Z
1583,1510,1970-01-01T09:44:20Z
1544,1529,1970-01-01T09:44:40Z
1544,1523,1970-01-01T09:44:40Z
1545,1453,1970-01-01T09:44:40Z
1545,1430,1970-01-01T09:44:40Z
1430,1453,1970-01-01T09:44:40Z
1434,1448,1970-01-01T09:44:40Z
1563,1618,1970-01-01T09:44:40Z
1463,1599,1970-01-01T09:44:40Z
1463,1628,1970-01-01T09:44:40Z
1742,1520,1970-01-01T09:44:40Z
1604,1531,1970-01-01T09:44:40Z
1539,1547,1970-01-01T09:44:40Z
1569,1520,1970-01-01T09:44:40Z
1569,1742,1970-01-01T09:44:40Z
1549,1523,1970-01-01T09:44:40Z
1583,1510,1970-01-01T09:44:40Z
1448,1600,1970-01-01T09:45:00Z
1463,1628,1970-01-01T09:45:00Z
1601,1629,1970-01-01T09:45:00Z
1742,1520,1970-01-01T09:45:00Z
1604,1531,1970-01-01T09:45:00Z
1539,1547,1970-01-01T09:45:00Z
1569,1520,1970-01-01T09:45:00Z
1569,1742,1970-01-01T09:45:00Z
1549,1523,1970-01-01T09:45:00Z
1583,1510,1970-01-01T09:45:00Z
1563,1618,1970-01-01T09:45:20Z
1604,1531,1970-01-01T09:45:20Z
1539,1547,1970-01-01T09:45:20Z
1569,1520,1970-01-01T09:45:20Z
1569,1742,1970-01-01T09:45:20Z
1549,1523,1970-01-01T09:45:20Z
1583,1510,1970-01-01T09:45:20Z
1604,1531,1970-01-01T09:45:40Z
1539,1547,1970-01-01T09:45:40Z
1742,1520,1970-01-01T09:45:40Z
1569,1520,1970-01-01T09:45:40Z
1569,1742,1970-01-01T09:45:40Z
1549,1523,1970-01-01T09:45:40Z
1583,1510,1970-01-01T09:45:40Z
1539,1547,1970-01-01T09:46:00Z
1569,1448,1970-01-01T09:46:00Z
1742,1520,1970-01-01T09:46:00Z
1569,1520,1970-01-01T09:46:00Z
1569,1742,1970-01-01T09:46:00Z
1549,1523,1970-01-01T09:46:00Z
1583,1510,1970-01-01T09:46:00Z
1448,1487,1970-01-01T09:46:20Z
1529,1531,1970-01-01T09:46:20Z
1583,1531,1970-01-01T09:46:20Z
1463,1628,1970-01-01T09:46:20Z
1742,1520,1970-01-01T09:46:20Z
1510,1531,1970-01-01T09:46:20Z
1523,1531,1970-01-01T09:46:20Z
1569,1520,1970-01-01T09:46:20Z
1569,1742,1970-01-01T09:46:20Z
1602,1631,1970-01-01T09:46:20Z
1549,1523,1970-01-01T09:46:20Z
1583,1510,1970-01-01T09:46:20Z
1539,1448,1970-01-01T09:46:40Z
1544,1531,1970-01-01T09:46:40Z
1583,1531,1970-01-01T09:46:40Z
1463,1628,1970-01-01T09:46:40Z
1742,1520,1970-01-01T09:46:40Z
1510,1531,1970-01-01T09:46:40Z
1523,1531,1970-01-01T09:46:40Z
1569,1520,1970-01-01T09:46:40Z
1604,1518,1970-01-01T09:46:40Z
1569,1742,1970-01-01T09:46:40Z
1602,1631,1970-01-01T09:46:40Z
1549,1523,1970-01-01T09:46:40Z
1583,1510,1970-01-01T09:46:40Z
1434,1602,1970-01-01T09:47:00Z
1434,1631,1970-01-01T09:47:00Z
1523,1531,1970-01-01T09:47:00Z
1569,1520,1970-01-01T09:47:00Z
1604,1518,1970-01-01T09:47:00Z
1569,1742,1970-01-01T09:47:00Z
1602,1631,1970-01-01T09:47:00Z
1549,1523,1970-01-01T09:47:00Z
1583,1510,1970-01-01T09:47:00Z
1569,1520,1970-01-01T09:47:20Z
1604,1616,1970-01-01T09:47:20Z
1604,1518,1970-01-01T09:47:20Z
1569,1742,1970-01-01T09:47:20Z
1602,1631,1970-01-01T09:47:20Z
1549,1523,1970-01-01T09:47:20Z
1583,1510,1970-01-01T09:47:20Z
1569,1742,1970-01-01T09:47:40Z
1602,1631,1970-01-01T09:47:40Z
1549,1523,1970-01-01T09:47:40Z
1583,1510,1970-01-01T09:47:40Z
1563,1618,1970-01-01T09:48:00Z
1463,1628,1970-01-01T09:48:00Z
1602,1631,1970-01-01T09:48:00Z
1616,1518,1970-01-01T09:48:00Z
1604,1616,1970-01-01T09:48:00Z
1549,1523,1970-01-01T09:48:00Z
1583,1510,1970-01-01T09:48:00Z
1604,1616,1970-01-01T09:48:20Z
1569,1742,1970-01-01T09:48:20Z
1742,1520,1970-01-01T09:48:20Z
1549,1523,1970-01-01T09:48:20Z
1583,1510,1970-01-01T09:48:20Z
1569,1520,1970-01-01T09:48:40Z
1569,1742,1970-01-01T09:48:40Z
1742,1520,1970-01-01T09:48:40Z
1549,1523,1970-01-01T09:48:40Z
1616,1518,1970-01-01T09:48:40Z
1583,1510,1970-01-01T09:48:40Z
1563,1618,1970-01-01T09:49:00Z
1569,1520,1970-01-01T09:49:00Z
1569,1626,1970-01-01T09:49:00Z
1569,1742,1970-01-01T09:49:00Z
1742,1520,1970-01-01T09:49:00Z
1742,1626,1970-01-01T09:49:00Z
1626,1520,1970-01-01T09:49:00Z
1549,1523,1970-01-01T09:49:00Z
1616,1518,1970-01-01T09:49:00Z
1583,1510,1970-01-01T09:49:00Z
1549,1523,1970-01-01T09:49:20Z
1616,1518,1970-01-01T09:49:20Z
1583,1510,1970-01-01T09:49:20Z
1563,1618,1970-01-01T09:49:40Z
1549,1523,1970-01-01T09:49:40Z
1616,1518,1970-01-01T09:49:40Z
1583,1510,1970-01-01T09:49:40Z
1549,1523,1970-01-01T09:50:00Z
1616,1518,1970-01-01T09:50:00Z
1583,1510,1970-01-01T09:50:00Z
1549,1523,1970-01-01T09:50:20Z
1434,1629,1970-01-01T09:50:20Z
1616,1518,1970-01-01T09:50:20Z
1742,1520,1970-01-01T09:50:20Z
1563,1618,1970-01-01T09:50:20Z
1599,1512,1970-01-01T09:50:20Z
1583,1510,1970-01-01T09:50:20Z
1742,1520,1970-01-01T09:50:40Z
1563,1618,1970-01-01T09:50:40Z
1599,1512,1970-01-01T09:50:40Z
1583,1510,1970-01-01T09:50:40Z
1563,1618,1970-01-01T09:51:00Z
1604,1616,1970-01-01T09:51:00Z
1604,1527,1970-01-01T09:51:00Z
1549,1523,1970-01-01T09:51:00Z
1599,1512,1970-01-01T09:51:00Z
1583,1510,1970-01-01T09:51:00Z
1592,1618,1970-01-01T09:51:20Z
1549,1523,1970-01-01T09:51:20Z
1616,1518,1970-01-01T09:51:20Z
1604,1518,1970-01-01T09:51:20Z
1599,1512,1970-01-01T09:51:20Z
1583,1510,1970-01-01T09:51:20Z
1549,1523,1970-01-01T09:51:40Z
1563,1618,1970-01-01T09:51:40Z
1616,1518,1970-01-01T09:51:40Z
1604,1518,1970-01-01T09:51:40Z
1604,1616,1970-01-01T09:51:40Z
1599,1512,1970-01-01T09:51:40Z
1583,1510,1970-01-01T09:51:40Z
1616,1518,1970-01-01T09:52:00Z
1604,1518,1970-01-01T09:52:00Z
1604,1616,1970-01-01T09:52:00Z
1599,1512,1970-01-01T09:52:00Z
1583,1510,1970-01-01T09:52:00Z
1592,1618,1970-01-01T09:52:20Z
1616,1518,1970-01-01T09:52:20Z
1563,1618,1970-01-01T09:52:20Z
1604,1518,1970-01-01T09:52:20Z
1519,1529,1970-01-01T09:52:20Z
1604,1616,1970-01-01T09:52:20Z
1549,1523,1970-01-01T09:52:20Z
1599,1512,1970-01-01T09:52:20Z
1583,1510,1970-01-01T09:52:20Z
1563,1618,1970-01-01T09:52:40Z
1604,1518,1970-01-01T09:52:40Z
1519,1529,1970-01-01T09:52:40Z
1604,1616,1970-01-01T09:52:40Z
1549,1523,1970-01-01T09:52:40Z
1563,1592,1970-01-01T09:52:40Z
1599,1512,1970-01-01T09:52:40Z
1583,1510,1970-01-01T09:52:40Z
1592,1618,1970-01-01T09:53:00Z
1604,1616,1970-01-01T09:53:00Z
1549,1523,1970-01-01T09:53:00Z
1563,1592,1970-01-01T09:53:00Z
1601,1629,1970-01-01T09:53:00Z
1599,1512,1970-01-01T09:53:00Z
1583,1510,1970-01-01T09:53:00Z
1549,1523,1970-01-01T09:53:20Z
1563,1592,1970-01-01T09:53:20Z
1604,1518,1970-01-01T09:53:20Z
1601,1629,1970-01-01T09:53:20Z
1628,1527,1970-01-01T09:53:20Z
1599,1512,1970-01-01T09:53:20Z
1519,1529,1970-01-01T09:53:20Z
1583,1510,1970-01-01T09:53:20Z
1563,1618,1970-01-01T09:53:40Z
1592,1520,1970-01-01T09:53:40Z
1601,1629,1970-01-01T09:53:40Z
1628,1527,1970-01-01T09:53:40Z
1599,1512,1970-01-01T09:53:40Z
1604,1616,1970-01-01T09:53:40Z
1519,1529,1970-01-01T09:53:40Z
1583,1510,1970-01-01T09:53:40Z
1549,1523,1970-01-01T09:54:00Z
1549,1525,1970-01-01T09:54:00Z
1601,1629,1970-01-01T09:54:00Z
1604,1518,1970-01-01T09:54:00Z
1628,1527,1970-01-01T09:54:00Z
1599,1512,1970-01-01T09:54:00Z
1604,1616,1970-01-01T09:54:00Z
1519,1529,1970-01-01T09:54:00Z
1583,1510,1970-01-01T09:54:00Z
1563,1618,1970-01-01T09:54:20Z
1628,1527,1970-01-01T09:54:20Z
1599,1512,1970-01-01T09:54:20Z
1592,1626,1970-01-01T09:54:20Z
1604,1616,1970-01-01T09:54:20Z
1519,1529,1970-01-01T09:54:20Z
1616,1518,1970-01-01T09:54:20Z
1583,1510,1970-01-01T09:54:20Z
1599,1512,1970-01-01T09:54:40Z
1604,1518,1970-01-01T09:54:40Z
1592,1520,1970-01-01T09:54:40Z
1592,1626,1970-01-01T09:54:40Z
1604,1616,1970-01-01T09:54:40Z
1519,1529,1970-01-01T09:54:40Z
1616,1518,1970-01-01T09:54:40Z
1583,1510,1970-01-01T09:54:40Z
1563,1618,1970-01-01T09:55:00Z
1592,1520,1970-01-01T09:55:00Z
1592,1626,1970-01-01T09:55:00Z
1604,1616,1970-01-01T09:55:00Z
1519,1529,1970-01-01T09:55:00Z
1616,1518,1970-01-01T09:55:00Z
1628,1527,1970-01-01T09:55:00Z
1549,1523,1970-01-01T09:55:00Z
1583,1510,1970-01-01T09:55:00Z
1616,1518,1970-01-01T09:55:20Z
1628,1527,1970-01-01T09:55:20Z
1600,1626,1970-01-01T09:55:20Z
1549,1523,1970-01-01T09:55:20Z
1600,1520,1970-01-01T09:55:20Z
1626,1520,1970-01-01T09:55:20Z
1604,1518,1970-01-01T09:55:20Z
1583,1510,1970-01-01T09:55:20Z
1600,1626,1970-01-01T09:55:40Z
1549,1523,1970-01-01T09:55:40Z
1600,1520,1970-01-01T09:55:40Z
1626,1520,1970-01-01T09:55:40Z
1601,1629,1970-01-01T09:55:40Z
1604,1518,1970-01-01T09:55:40Z
1583,1510,1970-01-01T09:55:40Z
1549,1523,1970-01-01T09:56:00Z
1600,1520,1970-01-01T09:56:00Z
1626,1520,1970-01-01T09:56:00Z
1563,1618,1970-01-01T09:56:00Z
1601,1629,1970-01-01T09:56:00Z
1604,1616,1970-01-01T09:56:00Z
1604,1518,1970-01-01T09:56:00Z
1512,1525,1970-01-01T09:56:00Z
1583,1510,1970-01-01T09:56:00Z
1544,1529,1970-01-01T09:56:20Z
1544,1525,1970-01-01T09:56:20Z
1616,1518,1970-01-01T09:56:20Z
1563,1618,1970-01-01T09:56:20Z
1601,1629,1970-01-01T09:56:20Z
1604,1616,1970-01-01T09:56:20Z
1604,1518,1970-01-01T09:56:20Z
1512,1525,1970-01-01T09:56:20Z
1583,1510,1970-01-01T09:56:20Z
1563,1618,1970-01-01T09:56:40Z
1437,1599,1970-01-01T09:56:40Z
1601,1629,1970-01-01T09:56:40Z
1604,1616,1970-01-01T09:56:40Z
1549,1523,1970-01-01T09:56:40Z
1604,1518,1970-01-01T09:56:40Z
1512,1525,1970-01-01T09:56:40Z
1583,1510,1970-01-01T09:56:40Z
1549,1523,1970-01-01T09:57:00Z
1599,1527,1970-01-01T09:57:00Z
1604,1518,1970-01-01T09:57:00Z
1512,1525,1970-01-01T09:57:00Z
1616,1518,1970-01-01T09:57:00Z
1583,1510,1970-01-01T09:57:00Z
1437,1527,1970-01-01T09:57:20Z
1604,1518,1970-01-01T09:57:20Z
1544,1529,1970-01-01T09:57:20Z
1463,1628,1970-01-01T09:57:20Z
1563,1618,1970-01-01T09:57:20Z
1512,1525,1970-01-01T09:57:20Z
1437,1599,1970-01-01T09:57:20Z
1616,1518,1970-01-01T09:57:20Z
1583,1510,1970-01-01T09:57:20Z
1544,1529,1970-01-01T09:57:40Z
1463,1628,1970-01-01T09:57:40Z
1592,1527,1970-01-01T09:57:40Z
1601,1629,1970-01-01T09:57:40Z
1549,1523,1970-01-01T09:57:40Z
1463,1518,1970-01-01T09:57:40Z
1563,1618,1970-01-01T09:57:40Z
1512,1525,1970-01-01T09:57:40Z
1437,1599,1970-01-01T09:57:40Z
1616,1518,1970-01-01T09:57:40Z
1583,1510,1970-01-01T09:57:40Z
1549,1523,1970-01-01T09:58:00Z
1463,1518,1970-01-01T09:58:00Z
1592,1525,1970-01-01T09:58:00Z
1563,1618,1970-01-01T09:58:00Z
1512,1525,1970-01-01T09:58:00Z
1437,1599,1970-01-01T09:58:00Z
1592,1600,1970-01-01T09:58:00Z
1616,1518,1970-01-01T09:58:00Z
1583,1510,1970-01-01T09:58:00Z
1563,1618,1970-01-01T09:58:20Z
1512,1525,1970-01-01T09:58:20Z
1437,1599,1970-01-01T09:58:20Z
1592,1600,1970-01-01T09:58:20Z
1616,1518,1970-01-01T09:58:20Z
1583,1510,1970-01-01T09:58:20Z
1549,1523,1970-01-01T09:58:40Z
1592,1525,1970-01-01T09:58:40Z
1437,1599,1970-01-01T09:58:40Z
1592,1600,1970-01-01T09:58:40Z
1616,1518,1970-01-01T09:58:40Z
1549,1525,1970-01-01T09:58:40Z
1583,1510,1970-01-01T09:58:40Z
1592,1523,1970-01-01T09:59:00Z
1523,1525,1970-01-01T09:59:00Z
1563,1618,1970-01-01T09:59:00Z
1437,1599,1970-01-01T09:59:00Z
1592,1600,1970-01-01T09:59:00Z
1616,1518,1970-01-01T09:59:00Z
1549,1525,1970-01-01T09:59:00Z
1583,1510,1970-01-01T09:59:00Z
1544,1592,1970-01-01T09:59:20Z
1544,1604,1970-01-01T09:59:20Z
1463,1518,1970-01-01T09:59:20Z
1592,1525,1970-01-01T09:59:20Z
1563,1618,1970-01-01T09:59:20Z
1437,1599,1970-01-01T09:59:20Z
1592,1600,1970-01-01T09:59:20Z
1616,1518,1970-01-01T09:59:20Z
1549,1525,1970-01-01T09:59:20Z
1583,1510,1970-01-01T09:59:20Z
1544,1525,1970-01-01T09:59:40Z
1563,1618,1970-01-01T09:59:40Z
1437,1599,1970-01-01T09:59:40Z
1592,1600,1970-01-01T09:59:40Z
1616,1518,1970-01-01T09:59:40Z
1604,1523,1970-01-01T09:59:40Z
1549,1525,1970-01-01T09:59:40Z
1583,1510,1970-01-01T09:59:40Z
1542,1599,1970-01-01T10:00:00Z
1437,1599,1970-01-01T10:00:00Z
1592,1600,1970-01-01T10:00:00Z
1616,1518,1970-01-01T10:00:00Z
1604,1523,1970-01-01T10:00:00Z
1549,1525,1970-01-01T10:00:00Z
1583,1510,1970-01-01T10:00:00Z
1544,1525,1970-01-01T10:00:20Z
1463,1628,1970-01-01T10:00:20Z
1616,1518,1970-01-01T10:00:20Z
1563,1592,1970-01-01T10:00:20Z
1604,1523,1970-01-01T10:00:20Z
1549,1525,1970-01-01T10:00:20Z
1583,1510,1970-01-01T10:00:20Z
1563,1592,1970-01-01T10:00:40Z
1604,1523,1970-01-01T10:00:40Z
1616,1527,1970-01-01T10:00:40Z
1518,1527,1970-01-01T10:00:40Z
1549,1525,1970-01-01T10:00:40Z
1583,1510,1970-01-01T10:00:40Z
1549,1525,1970-01-01T10:01:00Z
1583,1510,1970-01-01T10:01:00Z
1544,1549,1970-01-01T10:01:20Z
1448,1629,1970-01-01T10:01:20Z
1463,1628,1970-01-01T10:01:20Z
1549,1525,1970-01-01T10:01:20Z
1583,1510,1970-01-01T10:01:20Z
1544,1604,1970-01-01T10:01:40Z
1463,1628,1970-01-01T10:01:40Z
1549,1525,1970-01-01T10:01:40Z
1583,1510,1970-01-01T10:01:40Z
1544,1529,1970-01-01T10:02:00Z
1553,1523,1970-01-01T10:02:00Z
1544,1604,1970-01-01T10:02:00Z
1463,1628,1970-01-01T10:02:00Z
1549,1525,1970-01-01T10:02:00Z
1583,1510,1970-01-01T10:02:00Z
1544,1529,1970-01-01T10:02:20Z
1553,1523,1970-01-01T10:02:20Z
1563,1618,1970-01-01T10:02:20Z
1544,1604,1970-01-01T10:02:20Z
1463,1628,1970-01-01T10:02:20Z
1549,1525,1970-01-01T10:02:20Z
1583,1510,1970-01-01T10:02:20Z
1544,1604,1970-01-01T10:02:40Z
1600,1529,1970-01-01T10:02:40Z
1523,1525,1970-01-01T10:02:40Z
1463,1628,1970-01-01T10:02:40Z
1549,1525,1970-01-01T10:02:40Z
1583,1510,1970-01-01T10:02:40Z
1544,1525,1970-01-01T10:03:00Z
1549,1523,1970-01-01T10:03:00Z
1523,1525,1970-01-01T10:03:00Z
1600,1519,1970-01-01T10:03:00Z
1544,1523,1970-01-01T10:03:00Z
1463,1628,1970-01-01T10:03:00Z
1549,1525,1970-01-01T10:03:00Z
1583,1510,1970-01-01T10:03:00Z
1563,1592,1970-01-01T10:03:20Z
1600,1519,1970-01-01T10:03:20Z
1544,1523,1970-01-01T10:03:20Z
1463,1628,1970-01-01T10:03:20Z
1549,1525,1970-01-01T10:03:20Z
1583,1510,1970-01-01T10:03:20Z
1600,1529,1970-01-01T10:03:40Z
1600,1519,1970-01-01T10:03:40Z
1519,1529,1970-01-01T10:03:40Z
1544,1523,1970-01-01T10:03:40Z
1437,1604,1970-01-01T10:03:40Z
1463,1628,1970-01-01T10:03:40Z
1544,1525,1970-01-01T10:03:40Z
1523,1525,1970-01-01T10:03:40Z
1549,1525,1970-01-01T10:03:40Z
1583,1510,1970-01-01T10:03:40Z
1544,1523,1970-01-01T10:04:00Z
1437,1604,1970-01-01T10:04:00Z
1463,1628,1970-01-01T10:04:00Z
1544,1525,1970-01-01T10:04:00Z
1523,1525,1970-01-01T10:04:00Z
1549,1525,1970-01-01T10:04:00Z
1583,1510,1970-01-01T10:04:00Z
1463,1628,1970-01-01T10:04:20Z
1600,1519,1970-01-01T10:04:20Z
1519,1529,1970-01-01T10:04:20Z
1544,1525,1970-01-01T10:04:20Z
1523,1525,1970-01-01T10:04:20Z
1549,1525,1970-01-01T10:04:20Z
1583,1510,1970-01-01T10:04:20Z
1600,1519,1970-01-01T10:04:40Z
1519,1529,1970-01-01T10:04:40Z
1544,1523,1970-01-01T10:04:40Z
1544,1525,1970-01-01T10:04:40Z
1523,1525,1970-01-01T10:04:40Z
1549,1525,1970-01-01T10:04:40Z
1583,1510,1970-01-01T10:04:40Z
1448,1487,1970-01-01T10:05:00Z
1544,1523,1970-01-01T10:05:00Z
1544,1525,1970-01-01T10:05:00Z
1523,1525,1970-01-01T10:05:00Z
1549,1525,1970-01-01T10:05:00Z
1583,1510,1970-01-01T10:05:00Z
1544,1523,1970-01-01T10:05:20Z
1544,1525,1970-01-01T10:05:20Z
1523,1525,1970-01-01T10:05:20Z
1549,1525,1970-01-01T10:05:20Z
1600,1519,1970-01-01T10:05:20Z
1583,1510,1970-01-01T10:05:20Z
1523,1525,1970-01-01T10:05:40Z
1549,1525,1970-01-01T10:05:40Z
1519,1529,1970-01-01T10:05:40Z
1600,1519,1970-01-01T10:05:40Z
1601,1629,1970-01-01T10:05:40Z
1583,1510,1970-01-01T10:05:40Z
1544,1525,1970-01-01T10:06:00Z
1523,1525,1970-01-01T10:06:00Z
1549,1525,1970-01-01T10:06:00Z
1544,1523,1970-01-01T10:06:00Z
1519,1529,1970-01-01T10:06:00Z
1600,1519,1970-01-01T10:06:00Z
1601,1629,1970-01-01T10:06:00Z
1583,1510,1970-01-01T10:06:00Z
1549,1525,1970-01-01T10:06:20Z
1600,1529,1970-01-01T10:06:20Z
1544,1523,1970-01-01T10:06:20Z
1519,1529,1970-01-01T10:06:20Z
1600,1519,1970-01-01T10:06:20Z
1601,1629,1970-01-01T10:06:20Z
1583,1510,1970-01-01T10:06:20Z
1544,1600,1970-01-01T10:06:40Z
1544,1523,1970-01-01T10:06:40Z
1519,1529,1970-01-01T10:06:40Z
1600,1519,1970-01-01T10:06:40Z
1601,1629,1970-01-01T10:06:40Z
1523,1525,1970-01-01T10:06:40Z
1583,1510,1970-01-01T10:06:40Z
1600,1519,1970-01-01T10:07:00Z
1601,1629,1970-01-01T10:07:00Z
1523,1525,1970-01-01T10:07:00Z
1583,1510,1970-01-01T10:07:00Z
1523,1525,1970-01-01T10:07:20Z
1583,1510,1970-01-01T10:07:20Z
1601,1629,1970-01-01T10:07:40Z
1523,1525,1970-01-01T10:07:40Z
1583,1510,1970-01-01T10:07:40Z
1601,1629,1970-01-01T10:08:00Z
1600,1519,1970-01-01T10:08:00Z
1523,1525,1970-01-01T10:08:00Z
1583,1510,1970-01-01T10:08:00Z
1600,1529,1970-01-01T10:08:20Z
1600,1519,1970-01-01T10:08:20Z
1523,1525,1970-01-01T10:08:20Z
1583,1510,1970-01-01T10:08:20Z
1463,1628,1970-01-01T10:08:40Z
1601,1629,1970-01-01T10:08:40Z
1600,1529,1970-01-01T10:08:40Z
1600,1519,1970-01-01T10:08:40Z
1523,1525,1970-01-01T10:08:40Z
1583,1510,1970-01-01T10:08:40Z
1601,1629,1970-01-01T10:09:00Z
1600,1529,1970-01-01T10:09:00Z
1600,1519,1970-01-01T10:09:00Z
1523,1525,1970-01-01T10:09:00Z
1583,1510,1970-01-01T10:09:00Z
1463,1628,1970-01-01T10:09:20Z
1601,1629,1970-01-01T10:09:20Z
1600,1529,1970-01-01T10:09:20Z
1600,1519,1970-01-01T10:09:20Z
1523,1525,1970-01-01T10:09:20Z
1583,1510,1970-01-01T10:09:20Z
1601,1629,1970-01-01T10:09:40Z
1600,1529,1970-01-01T10:09:40Z
1600,1519,1970-01-01T10:09:40Z
1523,1525,1970-01-01T10:09:40Z
1583,1510,1970-01-01T10:09:40Z
1601,1629,1970-01-01T10:10:00Z
1600,1529,1970-01-01T10:10:00Z
1600,1519,1970-01-01T10:10:00Z
1523,1525,1970-01-01T10:10:00Z
1583,1510,1970-01-01T10:10:00Z
1601,1629,1970-01-01T10:10:20Z
1519,1529,1970-01-01T10:10:20Z
1600,1529,1970-01-01T10:10:20Z
1600,1519,1970-01-01T10:10:20Z
1523,1525,1970-01-01T10:10:20Z
1583,1510,1970-01-01T10:10:20Z
1600,1529,1970-01-01T10:10:40Z
